"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"doi"	"sex"	"age_class"	"within_study_data_source"	"table_fig_number"	"title"	"lastname_author"	"source_year"	"journal"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	5	"Animalia"	"Chordata"	"Reptilia"	""	NA	NA	NA	NA	"yes"	"173747"	"verified"	NA	NA	NA	0.030508	"Items"	175	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 26"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2016"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	6	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	NA	NA	NA	NA	"yes"	"109216"	"verified"	NA	NA	NA	0.06875	"Items"	100	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 27"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2017"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	6	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	NA	NA	NA	NA	"yes"	"102160"	"verified"	NA	NA	NA	0.41875	"Items"	100	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 28"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2018"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	6	"Animalia"	"Chordata"	"Mammalia"	""	NA	NA	NA	NA	"yes"	"179913"	"verified"	NA	NA	NA	0.38125	"Items"	100	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 29"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2019"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	6	"Animalia"	"Chordata"	"Aves"	""	NA	NA	NA	NA	"yes"	"174371"	"verified"	NA	NA	NA	0.1	"Items"	100	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 30"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2020"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	6	"Animalia"	"Chordata"	"Reptilia"	""	NA	NA	NA	NA	"yes"	"173747"	"verified"	NA	NA	NA	0.03125	"Items"	100	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 31"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2021"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	7	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	NA	NA	NA	NA	"yes"	"109216"	"verified"	NA	NA	NA	0.014286	"Items"	41	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 32"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2022"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	7	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	NA	NA	NA	NA	"yes"	"102160"	"verified"	NA	NA	NA	0.4	"Items"	41	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 33"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2023"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	7	"Animalia"	"Arthropoda"	""	""	NA	NA	NA	NA	"no"	"82696"	"verified"	NA	NA	NA	0.014286	"Items"	41	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 34"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2024"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	7	"Animalia"	"Chordata"	"Mammalia"	""	NA	NA	NA	NA	"yes"	"179913"	"verified"	NA	NA	NA	0.371429	"Items"	41	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 35"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2025"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	7	"Animalia"	"Chordata"	"Aves"	""	NA	NA	NA	NA	"yes"	"174371"	"verified"	NA	NA	NA	0.185714	"Items"	41	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 36"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2026"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	7	"Animalia"	"Chordata"	"Reptilia"	""	NA	NA	NA	NA	"yes"	"173747"	"verified"	NA	NA	NA	0.014286	"Items"	41	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 37"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2027"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	8	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	NA	NA	NA	NA	"yes"	"102160"	"verified"	NA	NA	NA	0.457399	"Items"	110	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 38"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2028"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	8	"Animalia"	"Arthropoda"	""	""	NA	NA	NA	NA	"no"	"82696"	"verified"	NA	NA	NA	0.004484	"Items"	110	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 39"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2029"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	8	"Animalia"	"Chordata"	"Mammalia"	""	NA	NA	NA	NA	"yes"	"179913"	"verified"	NA	NA	NA	0.35426	"Items"	110	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 40"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2030"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	8	"Animalia"	"Chordata"	"Aves"	""	NA	NA	NA	NA	"yes"	"174371"	"verified"	NA	NA	NA	0.116592	"Items"	110	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 41"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2031"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	8	"Animalia"	"Chordata"	"Reptilia"	""	NA	NA	NA	NA	"yes"	"173747"	"verified"	NA	NA	NA	0.067265	"Items"	110	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 42"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2032"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	9	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	NA	NA	NA	NA	"yes"	"102160"	"verified"	NA	NA	NA	0.45122	"Items"	47	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 43"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2033"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	9	"Animalia"	"Chordata"	"Mammalia"	""	NA	NA	NA	NA	"yes"	"179913"	"verified"	NA	NA	NA	0.402439	"Items"	47	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 44"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2034"	NA	1991	"The Passenger Pigeon"
"American Kestrals"	"Falco sparverius"	NA	"Falconidae"	"eBird Clements checklist v2021"	NA	NA	NA	NA	NA	"Wisconsin; Portage County; Adams County"	"Buena Vista, Leola Marshes"	"Wetland"	"April"	1991	"August"	1991	"Summer"	9	"Animalia"	"Chordata"	"Aves"	""	NA	NA	NA	NA	"yes"	"174371"	"verified"	NA	NA	NA	0.146341	"Items"	47	NA	2	"Fecal_Contents"	"The occurance percentages come from adding up all the occurances for each row (ex: all individual occurances in april 1-15) and dividing the number of occurances for that one species by the total number of occurances, in addition the not inclusive arthropods was calulated by subtracting Beetles+grasshoppers from total arthropod column table 45"	"SC"	"Gonzalez, F. (1991). Prey of Breeding American Kestrels in Central Wisconsin During 1991. The Passenger Pigeon, 53(3), 219-222. https://search.library.wisc.edu/digital/AYLJFI3DEEBEX385/pages/AKHILTD7JD55TS8B"	NA	NA	NA	"Table"	1	"Prey of Breeding American Kestrels in Central Wisconsin During 2035"	NA	1991	"The Passenger Pigeon"
